the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,cd,nta2010,nta2020,council,schooldist,policeprct,ct2010,ct2020,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,latitude,longitude,xcoord,ycoord,datasouce,uid
0101000020E61000004D64110F1B7C52C007E3CBF652614440,0101000020110F0000FE76C12CF5655FC1C6DE3C2168FC5241,"HOUR CHILDREN, INC",36-11,12 STREET,36-11 12 STREET,ASTORIA,11106,QUEENS,4,4623435,4003510014,401,QN68,QN0105,26,30,114,004300,004300,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"HOUR CHILDREN, INC",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7603443615,-73.9391515413,1001106.83779,216296.528293,moeo_socialservicesitelocations,6ca2d1df03d5e3b57d3bc17f65e7fb0d
0101000020E610000029A4CEDF997A52C027BBF1F244684440,0101000020110F00006A9066E666635FC14B3F2E8A32045341,BRONXWORKS INC,455,EAST 148 STREET,455 EAST 148 STREET,BRONX,10455,BRONX,2,2116171,2022930058,201,BX39,BX0101,8,07,40,004300,004300,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,BRONXWORKS INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8146041561,-73.9156417382,1007600.71489,236070.619622,moeo_socialservicesitelocations,6ccfd313721e4bcae8af7b8b1051e5cc
0101000020E61000000E8419FB8ED961C000000000008056C0,,BREAKING GROUND HOUSING DEVELOPMENT FUND CORPORATION,,,,BROOKLYN,,BROOKLYN,3,0,0,0,,,0,,0,,,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,BREAKING GROUND HOUSING DEVELOPMENT FUND CORPORATION,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,0,0,0,0,moeo_socialservicesitelocations,6d042efd56e780dd0ed810727f1b8d6b
0101000020E61000001FBD01FFDB7F52C00B7591B5645E4440,0101000020110F0000890F686C556C5FC192C4F2091FF95241,CENTER FOR URBAN COMMUNITY SERVICES INC,112,WEST 14 STREET,112 WEST 14 STREET,NEW YORK,10011,MANHATTAN,1,1010641,1006090031,102,MN23,MN0203,3,02,6,007100,007100,DROP-IN CENTERS,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CENTER FOR URBAN COMMUNITY SERVICES INC,,,NYC Department of Social Services,NYCDSS,City,0,,40.7374484028,-73.9978024981,984858.98289,207948.947151,moeo_socialservicesitelocations,6ed5336e84ab47efd2e38bda4d108e13
0101000020E61000002DC4652EC37C52C0E9E7070E61694440,0101000020110F0000CD5463BF12675FC1D2E7206171055341,WEST HARLEM GROUP ASSISTANCE INC,1652,AMSTERDAM AVENUE,1652 AMSTERDAM AVENUE,NEW YORK,10031,MANHATTAN,1,1061799,1020730035,109,MN04,MN0903,7,06,30,022500,022500,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,WEST HARLEM GROUP ASSISTANCE INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8232743775,-73.9494129179,998250.89019,239222.2932,moeo_socialservicesitelocations,6efa258935faacd2806d01ed15f4b927
0101000020E61000008F946517947952C0A38D73138D6A4440,0101000020110F000087A8483CAA615FC126FD1B20C2065341,URBAN PATHWAYS INC,1344,CLINTON AVENUE,1344 CLINTON AVENUE,BRONX,10456,BRONX,2,2127408,2029340019,203,BX35,BX0301,16,09,42,015100,015100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,URBAN PATHWAYS INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.832430297,-73.8996637816,1012016.03823,242569.989209,moeo_socialservicesitelocations,6fd70ab340d9fbc87755cadaccc3c481
0101000020E6100000099A307CD47A52C0D1AC8EC443564440,0101000020110F000092BDDA74CA635FC16C93E5A903F05241,LANTERN COMMUNITY SERVICES INC,403,HOWARD AVENUE,403 HOWARD AVENUE,BROOKLYN,11233,BROOKLYN,3,3395213,3014520005,316,BK79,BK1601,41,16,73,030300,030300,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,LANTERN COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6739431088,-73.9192190618,1006657.75683,184822.386184,moeo_socialservicesitelocations,71115632672fcd332d703eed486b95db
0101000020E6100000136583064F7C52C07D624B44D1644440,0101000020110F00004A0EFF714D665FC130C6761653005341,THE DOE FUND INC,345,EAST 102 STREET,345 EAST 102 STREET,NEW YORK,10029,MANHATTAN,1,1086440,1016747501,111,MN33,MN1101,8,04,23,016400,016400,NY NY III SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,THE DOE FUND INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7876363155,-73.9423233302,1000221.61076,226239.304911,moeo_socialservicesitelocations,712450af5e40a2f5bcf026287596efbe
0101000020E61000004AEDA7CEE27852C0FCEAE78D996F4440,0101000020110F00002509BC197D605FC1681445586D0C5341,BRONXWORKS INC,2925,GRAND CONCOURSE,2925 GRAND CONCOURSE,BRONX,10468,BRONX,2,2017617,2033200028,207,BX28,BX0702,11,10,52,040701,040701,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,BRONXWORKS INC,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.8718736059,-73.8888432163,1014992.17562,256944.294204,moeo_socialservicesitelocations,719f94e2348213f98619be90b2ded0a0
0101000020E6100000F6EBDE86DC7A52C0C7AE30E58E684440,0101000020110F0000402FBB1DD8635FC106A4BF8585045341,VOLUNTEERS OF AMERICA GREATER NEW YORK INC,349,EAST 149 STREET,349 EAST 149 STREET,BRONX,10451,BRONX,2,2000933,2023317501,201,BX34,BX0102,17,07,40,006500,006500,NY NY III SUPPORTED HOUSING-OASAS,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,VOLUNTEERS OF AMERICA GREATER NEW YORK INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8168608176,-73.9197098899,1006473.88046,236891.743743,moeo_socialservicesitelocations,73bf79b1974790a936fba8efce89a6ce
0101000020E61000006862D0AD1F7C52C043D22816A6584440,0101000020110F0000ABD8C405FD655FC17464A433AFF25241,COMMUNITY ACCESS INC,910,DEKALB AVENUE,910 DEKALB AVENUE,BROOKLYN,11221,BROOKLYN,3,3389800,3016010004,303,BK35,BK0302,36,16,81,028100,028100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,COMMUNITY ACCESS INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6925685594,-73.9394335299,1001045.79165,191603.651877,moeo_socialservicesitelocations,74109c3957d662d89db6d47e9f4c9fb9
0101000020E610000062404A29107952C0CB99A8FB8D6F4440,0101000020110F0000C49A9023CA605FC1AD6E3859600C5341,PROJECT RENEWAL INC,2865,CRESTON AVENUE,2865 CRESTON AVENUE,BRONX,10468,BRONX,2,0,2033190046,207,BX28,BX0702,14,10,52,040701,040701,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,PROJECT RENEWAL INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8715204786,-73.8916114069,1014226.74809,256814.676711,moeo_socialservicesitelocations,74f8a06298284ae846c6ad2009b427d5
0101000020E610000040E84AEB5F7952C03E49B4EF03544440,0101000020110F0000EBCA989D51615FC1B460E3EC7EED5241,SERVICES FOR THE UNDERSERVED INC,373,DEWITT AVENUE,373 DEWITT AVENUE,BROOKLYN,11207,BROOKLYN,3,3389796,3038750054,305,BK82,BK0503,42,19,75,109800,109800,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,SERVICES FOR THE UNDERSERVED INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6563701279,-73.8964794379,1012973.04557,178426.694119,moeo_socialservicesitelocations,76bce6247c2e45f6cfb89effa4f20067
0101000020E610000088C43C88B17F52C0D6D3EC59235F4440,0101000020110F0000618B4F4B0D6C5FC1492435BCF4F95241,ST FRANCIS FRIENDS OF THE POOR INC,155,WEST 22 STREET,155 WEST 22 STREET,NEW YORK,10011,MANHATTAN,1,1084999,1007980014,104,MN13,MN0401,3,02,13,009100,009100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,ST FRANCIS FRIENDS OF THE POOR INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7432663347,-73.9952107046,985577.117945,210068.632905,moeo_socialservicesitelocations,7740a0f5dcefbab41f9e61dfa831770c
0101000020E61000001C90584F7C7952C068EDD0C2736C4440,0101000020110F000013E81DD781615FC1C146B77BE4085341,"PIBLY RESIDENTIAL PROGRAMS, INC.",465,EAST TREMONT AVENUE,465 EAST TREMONT AVENUE,BRONX,10457,BRONX,2,2011247,2030340047,206,BX01,BX0602,15,09,48,039500,039500,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"PIBLY RESIDENTIAL PROGRAMS, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8472827453,-73.898212277,1012411.42494,247981.750767,moeo_socialservicesitelocations,77d3ed4da8c5d8f6af7e8fb1a0e71e48
0101000020E6100000A60F1FFA427A52C0C59E2C56526B4440,0101000020110F0000265ADD4BD3625FC168F7BD8E9F075341,WEST SIDE FEDERATION FOR SENIOR AND SUPPORTIVE HOUSING INC,1431,COLLEGE AVENUE,1431 COLLEGE AVENUE,BRONX,10456,BRONX,2,2118663,2027860017,204,BX14,BX0403,16,09,44,022500,022500,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,WEST SIDE FEDERATION FOR SENIOR AND SUPPORTIVE HOUSING INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8384502144,-73.9103379543,1009059.9309,244760.063775,moeo_socialservicesitelocations,79080bef02726e01cc6b04b82eefb377
0101000020E6100000FE435B26537F52C0EED3A46E1F554440,0101000020110F000097B8ECF96C6B5FC10B461253BCEE5241,CENTER FOR URBAN COMMUNITY SERVICES INC,575,5 AVENUE,575 5 AVENUE,BROOKLYN,11215,BROOKLYN,3,3399109,3010480001,307,BK37,BK0701,39,15,72,014100,014102,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CENTER FOR URBAN COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6650217346,-73.9894500633,987176.82998,181561.920693,moeo_socialservicesitelocations,797ae79b81cff1262fb19ce5c8d203da
0101000020E6100000A9A9FC62847A52C04E961D48AF694440,0101000020110F00009F35B46642635FC107C7682DC9055341,PHIPPS NEIGHBORHOODS INC,927,COURTLANDT AVENUE,927 COURTLANDT AVENUE,BRONX,10451,BRONX,2,2092373,2024090096,203,BX14,BX0401,17,09,42,014300,014300,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,PHIPPS NEIGHBORHOODS INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8256616729,-73.9143302406,1007959.80272,240099.623167,moeo_socialservicesitelocations,7a4437340e0f1b0cb351ae08618ee66e
0101000020E61000008910CDE43B7D52C040451C844C534440,0101000020110F0000B3E33ACADF675FC16A167C97B1EC5241,BRIDGING ACCESS TO CARE INC,2261,CHURCH AVENUE,2261 CHURCH AVENUE,BROOKLYN,11226,BROOKLYN,3,3116866,3050890031,314,BK60,BK1401,40,17,70,079602,079602,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,BRIDGING ACCESS TO CARE INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.650772585,-73.9567806245,996242.752613,176373.340658,moeo_socialservicesitelocations,7d816e9ac0b82045db6f805cb922ab81
0101000020E6100000147AAEF9337A52C02D7A1DB2F1544440,0101000020110F000029C17DD0B9625FC1930D9B1D89EE5241,"FUND FOR THE CITY OF NEW YORK, INC.",650,ROCKAWAY AVENUE,650 ROCKAWAY AVENUE,BROOKLYN,11212,BROOKLYN,3,3326506,3035750011,316,BK81,BK1602,41,23,73,092400,092400,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"FUND FOR THE CITY OF NEW YORK, INC.",,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.6636259689,-73.9094223217,1009379.15216,181066.219789,moeo_socialservicesitelocations,7e07d792a555365147f5d73f8b1414e5
0101000020E6100000A2513BE2A87952C02EEE715E09694440,0101000020110F0000FC90A78DCD615FC1E77D09F80E055341,NEIGHBORHOOD ASSOCIATION FOR INTER-CULTURAL AFFAIRS INC,890,PROSPECT AVENUE,890 PROSPECT AVENUE,BRONX,10459,BRONX,2,2113129,2026907502,202,BX33,BX0202,17,08,41,012901,012901,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,NEIGHBORHOOD ASSOCIATION FOR INTER-CULTURAL AFFAIRS INC,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.8205984169,-73.9009328446,1011669.72584,238258.806013,moeo_socialservicesitelocations,7e89dd841d68b732cc1dc0eb2171633c
0101000020E61000002421A0EA337752C0FEC9EE80D7554440,0101000020110F000010D47130A15D5FC15BDE5C6E8AEF5241,CAMBA INC,1490,DUMONT AVENUE,1490 DUMONT AVENUE,BROOKLYN,11208,BROOKLYN,3,3395103,3044690001,305,BK82,BK0505,42,19,75,120800,120803,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CAMBA INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6706391492,-73.8625437324,1022380.75762,183638.244608,moeo_socialservicesitelocations,7ee533ada3dd8ce313fa935ba3546a2e
0101000020E6100000520222E0A87D52C0E83E522B14534440,0101000020110F0000C0760DE898685FC1AE653E8472EC5241,CAMBA INC,1720,CHURCH AVENUE,1720 CHURCH AVENUE,BROOKLYN,11226,BROOKLYN,3,3341487,3050970085,314,BK42,BK1401,40,17,70,051200,051200,"SUPPORTED HOUSING-OMH, SUPPORTED SRO-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CAMBA INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6490530154,-73.9634323438,994397.258208,175746.01356,moeo_socialservicesitelocations,7f35e82b2e30e89a66d9fac9a453cd88
0101000020E6100000B83399186C7A52C0D9388851FD6A4440,0101000020110F00003432252419635FC1AD69841E40075341,THE BRIDGE INC,1305,MORRIS AVENUE,1305 MORRIS AVENUE,BRONX,10456,BRONX,2,2114110,2028160066,204,BX14,BX0403,16,09,44,017902,017902,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,THE BRIDGE INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8358556671,-73.9128476618,1008366.42315,243814.073276,moeo_socialservicesitelocations,803c40c0a909084760edd28341e49384
0101000020E6100000DEF92508667B52C079E8E7D4836A4440,0101000020110F00000DB4A4AEC1645FC17F02B4BFB7065341,HELP SOCIAL SERVICE CORPORATION,984,WOODYCREST AVENUE,984 WOODYCREST AVENUE,BRONX,10452,BRONX,2,2129368,2025070015,204,BX26,BX0402,8,09,44,018900,018900,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,HELP SOCIAL SERVICE CORPORATION,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8321481829,-73.9281025285,1004146.27127,242459.467828,moeo_socialservicesitelocations,807b0e4d108b3ca17411de67842deaef
0101000020E61000004B4FB28BD07B52C08A06FE120C604440,0101000020110F0000765E519B76655FC1A6E667A0F9FA5241,THE FORTUNE SOCIETY INC,29-76,NORTHERN BOULEVARD,29-76 NORTHERN BOULEVARD,LONG ISLAND CITY,11101,QUEENS,4,4003410,4002390049,401,QN31,QN0161,26,30,114,017100,017102,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,THE FORTUNE SOCIETY INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7503684746,-73.9346036192,1002369.46101,212662.897405,moeo_socialservicesitelocations,8140850c9e454c9cee82a44752a5ed52
0101000020E61000003620AAFE0E7A52C097331BF6476A4440,0101000020110F0000CE69CFFF7A625FC1E221E98B74065341,LUTHERAN SOCIAL SERVICES OF METROPOLITAN NEW YORK INC,1182,WASHINGTON AVENUE,1182 WASHINGTON AVENUE,BRONX,10456,BRONX,2,2001314,2023720009,203,BX01,BX0302,16,09,42,014500,014500,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,LUTHERAN SOCIAL SERVICES OF METROPOLITAN NEW YORK INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8303210859,-73.9071652089,1009940.98371,241799.237465,moeo_socialservicesitelocations,8278424b9b6773bd77758bb36d2f2dfa
0101000020E6100000BAAA08E26E7E52C0CA1C60FAEC5B4440,0101000020110F00003A47F33DE9695FC16596C80B5BF65241,BARUCH,595,FDR DRIVE,595 FDR DRIVE,NEW YORK,10002,MANHATTAN,1,1078027,1003230001,103,MN28,MN0302,2,01,7,001002,001002,NYCHA COMMUNITY CENTER - URBAN FAMILY CENTER,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,NYC Housing Authority,NYCHA,Public,NYC Housing Authority,NYCHA,City,0,,40.7181694957,-73.9755177577,991036.606203,200925.982772,nycha_communitycenters,76533dac5496ac12605aafb499a22ff3
0101000020E61000003FF023D2B17952C0DB819FE80B6D4440,0101000020110F000024CDE5BBDC615FC176AF9E4F8F095341,"ACMH, INC",2049,RYER AVENUE,2049 RYER AVENUE,BRONX,10457,BRONX,2,2013665,2031560070,205,BX41,BX0502,15,09,46,038100,038100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"ACMH, INC",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8519259238,-73.9014783237,1011505.91146,249672.4028,moeo_socialservicesitelocations,843ff126640bf649ece4e908ac306597
0101000020E6100000645E3501337852C031AF1544BB6B4440,0101000020110F00004EFF737B525F5FC146D44C5A15085341,COMUNILIFE INC,1041,EAST 179 STREET,1041 EAST 179 STREET,BRONX,10460,BRONX,2,2119487,2031400002,206,BX17,BX0601,15,12,48,036100,036100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,COMUNILIFE INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8416524033,-73.8781130806,1017975.08425,245937.506813,moeo_socialservicesitelocations,8494826daf3d5c24d66d3a92ae2c87bf
0101000020E6100000513600B2887952C064DC915A5F684440,0101000020110F0000C80ECBE096615FC12F10C42B50045341,LANTERN COMMUNITY SERVICES INC,745,FOX STREET,745 FOX STREET,BRONX,10455,BRONX,2,2005517,2027070011,202,BX33,BX0202,8,08,41,008500,008500,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,LANTERN COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8154099663,-73.8989682205,1012215.67291,236369.088853,moeo_socialservicesitelocations,856e8373e1a58b327e943bf78a0f767d
0101000020E6100000DC810908B17F52C0A54893F6935E4440,0101000020110F000061BA8C710C6C5FC189FD650154F95241,THE NEW YORK FOUNDLING HOSPITAL,590,AVENUE OF THE AMERICAS,590 AVENUE OF THE AMERICAS,NEW YORK,10011,MANHATTAN,1,1068261,1008187501,105,MN13,MN0501,3,02,13,005400,005400,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,THE NEW YORK FOUNDLING HOSPITAL,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7388904778,-73.995180139,985585.675421,208474.36976,moeo_socialservicesitelocations,868c91f4540d1ab8829079a97bff5fce
0101000020E61000006820FFED537B52C0C357EDE67A564440,0101000020110F000058FE11EFA2645FC186448B6741F05241,FLATBUSH DEVELOPMENT CORPORATION,129,KINGSBOROUGH 1 WALK,129 KINGSBOROUGH 1 WALK,BROOKLYN,11233,BROOKLYN,3,3324601,3013440001,308,BK61,BK0802,41,16,77,030700,030700,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,FLATBUSH DEVELOPMENT CORPORATION,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.6756256733,-73.9269976611,1004499.54733,185433.498318,moeo_socialservicesitelocations,86e92f645e0e26e8deec8f5ca16e5af1
0101000020E6100000EF4F01A5207952C0D4DDE61E6C6A4440,0101000020110F0000E1F02C23E6605FC17FE247229D065341,NEIGHBORHOOD COALITION FOR SHELTER INC,1323,LOUIS NINE BOULEVARD,1323 LOUIS NINE BOULEVARD,BRONX,10459,BRONX,2,2116514,2029760020,203,BX75,BX0303,17,12,42,012300,012300,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,NEIGHBORHOOD COALITION FOR SHELTER INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8314245821,-73.892617465,1013966.41341,242205.882392,moeo_socialservicesitelocations,87d9d7977bd14248fb4428183f6cfe61
0101000020E610000058CBBA1B797F52C01F6C0E23AE584440,0101000020110F00008060DC73AD6B5FC18B081C38B8F25241,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,191,JORALEMON STREET,191 JORALEMON STREET,BROOKLYN,11201,BROOKLYN,3,3002244,3002550008,302,BK09,BK0201,33,13,84,000900,000900,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.692814238,-73.9917668647,986533.136618,191687.460646,moeo_socialservicesitelocations,88872f25a6b48c19a065ee5cfe3a1f85
0101000020E61000004BAC77B7907C52C0555BF81704574440,0101000020110F0000D5094907BD665FC11736C10ADBF05241,BROOKLYN LEGAL SERVICES INC,1360,FULTON STREET,1360 FULTON STREET,BROOKLYN,11216,BROOKLYN,3,3329709,3018620001,303,BK61,BK0301,36,13,79,024700,024700,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,BROOKLYN LEGAL SERVICES INC,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.6798124278,-73.946332804,999135.389662,186954.975225,moeo_socialservicesitelocations,89395f3c4024fd00935fd2a21d4c997a
0101000020E610000043E974FC317F52C0A944B79339584440,0101000020110F000086BBF9A4346B5FC1BCB412A935F25241,CENTER FOR URBAN COMMUNITY SERVICES INC,160,SCHERMERHORN STREET,160 SCHERMERHORN STREET,BROOKLYN,11201,BROOKLYN,3,3394335,3001700015,302,BK38,BK0202,33,15,84,004300,004300,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CENTER FOR URBAN COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.689257111,-73.9874259133,987737.114988,190391.637962,moeo_socialservicesitelocations,8a092025c6cca9a6fb469a9ccbfbd612
0101000020E6100000BE786E17367352C07BD6A1465F654440,0101000020110F0000A3C44584D9565FC1197E7463F2005341,"TRANSITIONAL SERVICES FOR NEW YORK, INC",10-16,162 STREET,10-16 162 STREET,WHITESTONE,11357,QUEENS,4,4104035,4045790001,407,QN49,QN0702,19,25,109,099100,099100,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"TRANSITIONAL SERVICES FOR NEW YORK, INC",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7919700898,-73.8001764851,1039580.74526,227876.099026,moeo_socialservicesitelocations,8af9d2136d5c79b471f2ab6ec700e5b4
0101000020E6100000FD5681543E7C52C0B7D53A37CB6B4440,0101000020110F000007E1291631665FC1E247394227085341,PROJECT RENEWAL INC,651,WEST 168 STREET,651 WEST 168 STREET,NEW YORK,10032,MANHATTAN,1,1063381,1021380079,112,MN36,MN1201,10,06,33,025100,025100,"SUPPORTED SRO-OMH, ON-SITE REHABILITATION-OMH, ASSISTED COMPETITIVE EMPLOYMENT-OMH, HOMELESS PLACEMENT SERVICES (NON-LICENSED PROGRAM)-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,PROJECT RENEWAL INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8421391527,-73.9413043267,1000490.48375,246096.825585,moeo_socialservicesitelocations,8b2c42ab593e5e03863ac0681d6fcc09
